X,Y,Latitude,Longitude
1006175.5,445738.9701,34.71113042851146,-103.27291450996769
1006175.5,445738.9701,34.71113042851146,-103.27291450996769
1006175.5,445738.9701,34.71113042851146,-103.27291450996769
1006175.5,445738.9701,34.71113042851146,-103.27291450996769
1006175.5,445738.9701,34.71113042851146,-103.27291450996769
1006175.5,445738.9701,34.71113042851146,-103.27291450996769
1006175.5,445738.9701,34.71113042851146,-103.27291450996769
1006175.5,445738.9701,34.71113042851146,-103.27291450996769
1006175.5,445738.9701,34.71113042851146,-103.27291450996769
1006175.5,445738.9701,34.71113042851146,-103.27291450996769
1006175.5,445738.9701,34.71113042851146,-103.27291450996769
1006175.5,445738.9701,34.71113042851146,-103.27291450996769
1006175.5,445738.9701,34.71113042851146,-103.27291450996769
1006175.5,445738.9701,34.71113042851146,-103.27291450996769
1006175.5,445738.9701,34.71113042851146,-103.27291450996769
1006175.5,445738.9701,34.71113042851146,-103.27291450996769
1006175.5,445738.9701,34.71113042851146,-103.27291450996769
1006175.5,445738.9701,34.71113042851146,-103.27291450996769
1006175.5,445738.9701,34.71113042851146,-103.27291450996769
1006175.5,445738.9701,34.71113042851146,-103.27291450996769
1006175.5,445738.9701,34.71113042851146,-103.27291450996769
1006175.5,445738.9701,34.71113042851146,-103.27291450996769
1006175.5,445738.9701,34.71113042851146,-103.27291450996769
1006175.5,445738.9701,34.71113042851146,-103.27291450996769
1006175.5,445738.9701,34.71113042851146,-103.27291450996769
1006175.5,445738.9701,34.71113042851146,-103.27291450996769
1006175.5,445738.9701,34.71113042851146,-103.27291450996769
1006175.5,445738.9701,34.71113042851146,-103.27291450996769
1006175.5,445738.9701,34.71113042851146,-103.27291450996769
1006175.5,445738.9701,34.71113042851146,-103.27291450996769
1006175.5,445738.9701,34.71113042851146,-103.27291450996769
1006175.5,445738.9701,34.71113042851146,-103.27291450996769
1006175.5,445738.9701,34.71113042851146,-103.27291450996769
1006175.5,445738.9701,34.71113042851146,-103.27291450996769
1006175.5,445738.9701,34.71113042851146,-103.27291450996769
1006175.5,445738.9701,34.71113042851146,-103.27291450996769
1006175.5,445738.9701,34.71113042851146,-103.27291450996769
1006175.5,445738.9701,34.71113042851146,-103.27291450996769
1006175.5,445738.9701,34.71113042851146,-103.27291450996769
1006175.5,445738.9701,34.71113042851146,-103.27291450996769
1006175.5,445738.9701,34.71113042851146,-103.27291450996769
1006175.5,445738.9701,34.71113042851146,-103.27291450996769
1006175.5,445738.9701,34.71113042851146,-103.27291450996769
1006175.5,445738.9701,34.71113042851146,-103.27291450996769
1006175.5,445738.9701,34.71113042851146,-103.27291450996769
1006175.5,445738.9701,34.71113042851146,-103.27291450996769
1006175.5,445738.9701,34.71113042851146,-103.27291450996769
1006175.5,445738.9701,34.71113042851146,-103.27291450996769
1006175.5,445738.9701,34.71113042851146,-103.27291450996769
1006175.5,445738.9701,34.71113042851146,-103.27291450996769
1006175.5,445738.9701,34.71113042851146,-103.27291450996769
1006175.5,445738.9701,34.71113042851146,-103.27291450996769
1006175.5,445738.9701,34.71113042851146,-103.27291450996769
1006175.5,445738.9701,34.71113042851146,-103.27291450996769
1006175.5,445738.9701,34.71113042851146,-103.27291450996769
1006175.5,445738.9701,34.71113042851146,-103.27291450996769
1006175.5,445738.9701,34.71113042851146,-103.27291450996769
1006175.5,445738.9701,34.71113042851146,-103.27291450996769
1006175.5,445738.9701,34.71113042851146,-103.27291450996769
1006175.5,445738.9701,34.71113042851146,-103.27291450996769
1006175.5,445738.9701,34.71113042851146,-103.27291450996769
1006175.5,445738.9701,34.71113042851146,-103.27291450996769
1006175.5,445738.9701,34.71113042851146,-103.27291450996769
1006175.5,445738.9701,34.71113042851146,-103.27291450996769
1006175.5,445738.9701,34.71113042851146,-103.27291450996769
1006175.5,445738.9701,34.71113042851146,-103.27291450996769
1006175.5,445738.9701,34.71113042851146,-103.27291450996769
1006175.5,445738.9701,34.71113042851146,-103.27291450996769
1006175.5,445738.9701,34.71113042851146,-103.27291450996769
1006175.5,445738.9701,34.71113042851146,-103.27291450996769
1006175.5,445738.9701,34.71113042851146,-103.27291450996769
1006175.5,445738.9701,34.71113042851146,-103.27291450996769
990125.1099,460175.3399,34.85211130456062,-103.43292773380328
990125.1099,460175.3399,34.85211130456062,-103.43292773380328
990125.1099,460175.3399,34.85211130456062,-103.43292773380328
990125.1099,460175.3399,34.85211130456062,-103.43292773380328
990125.1099,460175.3399,34.85211130456062,-103.43292773380328
990125.1099,460175.3399,34.85211130456062,-103.43292773380328
990125.1099,460175.3399,34.85211130456062,-103.43292773380328
986334.1201,418947.2799,34.48732793983291,-103.51142603633986
986334.1201,418947.2799,34.48732793983291,-103.51142603633986
986334.1201,418947.2799,34.48732793983291,-103.51142603633986
986334.1201,418947.2799,34.48732793983291,-103.51142603633986
986334.1201,418947.2799,34.48732793983291,-103.51142603633986
986334.1201,418947.2799,34.48732793983291,-103.51142603633986
986334.1201,418947.2799,34.48732793983291,-103.51142603633986
986334.1201,418947.2799,34.48732793983291,-103.51142603633986
986334.1201,418947.2799,34.48732793983291,-103.51142603633986
986334.1201,418947.2799,34.48732793983291,-103.51142603633986
986334.1201,418947.2799,34.48732793983291,-103.51142603633986
986334.1201,418947.2799,34.48732793983291,-103.51142603633986
986334.1201,418947.2799,34.48732793983291,-103.51142603633986
986334.1201,418947.2799,34.48732793983291,-103.51142603633986
993307.3701,445884.0,34.72227398652905,-103.41169819108114
983864.31,420362.0,34.50178589744285,-103.53675725422252
983864.31,420362.0,34.50178589744285,-103.53675725422252
983864.31,420362.0,34.50178589744285,-103.53675725422252
1016801.31,455946.3701,34.79382222404567,-103.14857399505975
1006058.28,451000.4301,34.7581130634574,-103.26925867173716
1006058.28,451000.4301,34.7581130634574,-103.26925867173716
1006058.28,451000.4301,34.7581130634574,-103.26925867173716
1006058.28,451000.4301,34.7581130634574,-103.26925867173716
1006058.28,451000.4301,34.7581130634574,-103.26925867173716
1006058.28,451000.4301,34.7581130634574,-103.26925867173716
1006058.28,451000.4301,34.7581130634574,-103.26925867173716
1006058.28,451000.4301,34.7581130634574,-103.26925867173716
1006058.28,451000.4301,34.7581130634574,-103.26925867173716
1006058.28,451000.4301,34.7581130634574,-103.26925867173716
1006058.28,451000.4301,34.7581130634574,-103.26925867173716
1006058.28,451000.4301,34.7581130634574,-103.26925867173716
1006058.28,451000.4301,34.7581130634574,-103.26925867173716
1006058.28,451000.4301,34.7581130634574,-103.26925867173716
1006058.28,451000.4301,34.7581130634574,-103.26925867173716
1006058.28,451000.4301,34.7581130634574,-103.26925867173716
1006058.28,451000.4301,34.7581130634574,-103.26925867173716
1006058.28,451000.4301,34.7581130634574,-103.26925867173716
1006058.28,451000.4301,34.7581130634574,-103.26925867173716
1006058.28,451000.4301,34.7581130634574,-103.26925867173716
1006058.28,451000.4301,34.7581130634574,-103.26925867173716
1006058.28,451000.4301,34.7581130634574,-103.26925867173716
1006058.28,451000.4301,34.7581130634574,-103.26925867173716
1006058.28,451000.4301,34.7581130634574,-103.26925867173716
1006058.28,451000.4301,34.7581130634574,-103.26925867173716
1006058.28,451000.4301,34.7581130634574,-103.26925867173716
1006058.28,451000.4301,34.7581130634574,-103.26925867173716
1006058.28,451000.4301,34.7581130634574,-103.26925867173716
1006058.28,451000.4301,34.7581130634574,-103.26925867173716
1006058.28,451000.4301,34.7581130634574,-103.26925867173716
1006058.28,451000.4301,34.7581130634574,-103.26925867173716
1006058.28,451000.4301,34.7581130634574,-103.26925867173716
1006058.28,451000.4301,34.7581130634574,-103.26925867173716
1006058.28,451000.4301,34.7581130634574,-103.26925867173716
1006058.28,451000.4301,34.7581130634574,-103.26925867173716
1006058.28,451000.4301,34.7581130634574,-103.26925867173716
1006058.28,451000.4301,34.7581130634574,-103.26925867173716
1006058.28,451000.4301,34.7581130634574,-103.26925867173716
1006058.28,451000.4301,34.7581130634574,-103.26925867173716
1006058.28,451000.4301,34.7581130634574,-103.26925867173716
1006058.28,451000.4301,34.7581130634574,-103.26925867173716
1006058.28,451000.4301,34.7581130634574,-103.26925867173716
1006058.28,451000.4301,34.7581130634574,-103.26925867173716
1006058.28,451000.4301,34.7581130634574,-103.26925867173716
1006058.28,451000.4301,34.7581130634574,-103.26925867173716
1006058.28,451000.4301,34.7581130634574,-103.26925867173716
1006058.28,451000.4301,34.7581130634574,-103.26925867173716
1006058.28,451000.4301,34.7581130634574,-103.26925867173716
1006058.28,451000.4301,34.7581130634574,-103.26925867173716
1006058.28,451000.4301,34.7581130634574,-103.26925867173716
1006058.28,451000.4301,34.7581130634574,-103.26925867173716
1006058.28,451000.4301,34.7581130634574,-103.26925867173716
1006058.28,451000.4301,34.7581130634574,-103.26925867173716
1006058.28,451000.4301,34.7581130634574,-103.26925867173716
1006058.28,451000.4301,34.7581130634574,-103.26925867173716
1006058.28,451000.4301,34.7581130634574,-103.26925867173716
1006058.28,451000.4301,34.7581130634574,-103.26925867173716
1006058.28,451000.4301,34.7581130634574,-103.26925867173716
1006058.28,451000.4301,34.7581130634574,-103.26925867173716
1006058.28,451000.4301,34.7581130634574,-103.26925867173716
1006058.28,451000.4301,34.7581130634574,-103.26925867173716
1006058.28,451000.4301,34.7581130634574,-103.26925867173716
1006058.28,451000.4301,34.7581130634574,-103.26925867173716
1006058.28,451000.4301,34.7581130634574,-103.26925867173716
1006042.37,453633.6401,34.78159320636303,-103.266963450169
1006042.37,453633.6401,34.78159320636303,-103.266963450169
1006042.37,453633.6401,34.78159320636303,-103.266963450169
1006042.37,453633.6401,34.78159320636303,-103.266963450169
1006042.37,453633.6401,34.78159320636303,-103.266963450169
1006042.37,453633.6401,34.78159320636303,-103.266963450169
1006042.37,453633.6401,34.78159320636303,-103.266963450169
1006042.37,453633.6401,34.78159320636303,-103.266963450169
1006042.37,453633.6401,34.78159320636303,-103.266963450169
1006042.37,453633.6401,34.78159320636303,-103.266963450169
1006042.37,453633.6401,34.78159320636303,-103.266963450169
1006042.37,453633.6401,34.78159320636303,-103.266963450169
1006042.37,453633.6401,34.78159320636303,-103.266963450169
1006042.37,453633.6401,34.78159320636303,-103.266963450169
1006042.37,453633.6401,34.78159320636303,-103.266963450169
1006042.37,453633.6401,34.78159320636303,-103.266963450169
997768.25,450022.7799,34.75577189776059,-103.35970131389234
997768.25,450022.7799,34.75577189776059,-103.35970131389234
1013896.81,463922.0899,34.86715936940066,-103.1723756213855
1013896.81,463922.0899,34.86715936940066,-103.1723756213855
998572.1201,445533.5299,34.71513827361928,-103.35517834484068
997150.6201,448912.5299,34.74634658135246,-103.36740016401127
982469.81,429429.06,34.583692986200916,-103.5436277111793
987570.6201,456027.06,34.817060688647054,-103.46436689664685
987570.6201,456027.06,34.817060688647054,-103.46436689664685
987570.6201,456027.06,34.817060688647054,-103.46436689664685
987570.6201,456027.06,34.817060688647054,-103.46436689664685
987570.6201,456027.06,34.817060688647054,-103.46436689664685
987570.6201,456027.06,34.817060688647054,-103.46436689664685
987570.6201,456027.06,34.817060688647054,-103.46436689664685
987570.6201,456027.06,34.817060688647054,-103.46436689664685
987570.6201,456027.06,34.817060688647054,-103.46436689664685
987570.6201,456027.06,34.817060688647054,-103.46436689664685
987570.6201,456027.06,34.817060688647054,-103.46436689664685
987570.6201,456027.06,34.817060688647054,-103.46436689664685
987570.6201,456027.06,34.817060688647054,-103.46436689664685
987570.6201,456027.06,34.817060688647054,-103.46436689664685
985359.6201,456038.0801,34.81882946639571,-103.48826325019479
987570.6201,456027.06,34.817060688647054,-103.46436689664685
987570.6201,456027.06,34.817060688647054,-103.46436689664685
987570.6201,456027.06,34.817060688647054,-103.46436689664685
987570.6201,456027.06,34.817060688647054,-103.46436689664685
987570.6201,456027.06,34.817060688647054,-103.46436689664685
987570.6201,456027.06,34.817060688647054,-103.46436689664685
987570.6201,456027.06,34.817060688647054,-103.46436689664685
987570.6201,456027.06,34.817060688647054,-103.46436689664685
987570.6201,456027.06,34.817060688647054,-103.46436689664685
987570.6201,456027.06,34.817060688647054,-103.46436689664685
987570.6201,456027.06,34.817060688647054,-103.46436689664685
987570.6201,456027.06,34.817060688647054,-103.46436689664685
987570.6201,456027.06,34.817060688647054,-103.46436689664685
987570.6201,456027.06,34.817060688647054,-103.46436689664685
987570.6201,456027.06,34.817060688647054,-103.46436689664685
987570.6201,456027.06,34.817060688647054,-103.46436689664685
987570.6201,456027.06,34.817060688647054,-103.46436689664685
987570.6201,456027.06,34.817060688647054,-103.46436689664685
987570.6201,456027.06,34.817060688647054,-103.46436689664685
987570.6201,456027.06,34.817060688647054,-103.46436689664685
987570.6201,456027.06,34.817060688647054,-103.46436689664685
987570.6201,456027.06,34.817060688647054,-103.46436689664685
987570.6201,456027.06,34.817060688647054,-103.46436689664685
987570.6201,456027.06,34.817060688647054,-103.46436689664685
987570.6201,456027.06,34.817060688647054,-103.46436689664685
987570.6201,456027.06,34.817060688647054,-103.46436689664685
987570.6201,456027.06,34.817060688647054,-103.46436689664685
987570.6201,456027.06,34.817060688647054,-103.46436689664685
987570.6201,456027.06,34.817060688647054,-103.46436689664685
987570.6201,456027.06,34.817060688647054,-103.46436689664685
987570.6201,456027.06,34.817060688647054,-103.46436689664685
987570.6201,456027.06,34.817060688647054,-103.46436689664685
987570.6201,456027.06,34.817060688647054,-103.46436689664685
987570.6201,456027.06,34.817060688647054,-103.46436689664685
987570.6201,456027.06,34.817060688647054,-103.46436689664685
987570.6201,456027.06,34.817060688647054,-103.46436689664685
987570.6201,456027.06,34.817060688647054,-103.46436689664685
987570.6201,456027.06,34.817060688647054,-103.46436689664685
987570.6201,456027.06,34.817060688647054,-103.46436689664685
987570.6201,456027.06,34.817060688647054,-103.46436689664685
987570.6201,456027.06,34.817060688647054,-103.46436689664685
987570.6201,456027.06,34.817060688647054,-103.46436689664685
987570.6201,456027.06,34.817060688647054,-103.46436689664685
987570.6201,456027.06,34.817060688647054,-103.46436689664685
987570.6201,456027.06,34.817060688647054,-103.46436689664685
987570.6201,456027.06,34.817060688647054,-103.46436689664685
987570.6201,456027.06,34.817060688647054,-103.46436689664685
1001179.62,424500.0,34.52564710841744,-103.34647185106145
1001179.62,424500.0,34.52564710841744,-103.34647185106145
989535.3399,440209.6699,34.67453546247146,-103.45762093104797
989535.3399,440209.6699,34.67453546247146,-103.45762093104797
989535.3399,440209.6699,34.67453546247146,-103.45762093104797
1011227.87,440994.0299,34.66493689336969,-103.22284633115241
1011615.5,456936.06,34.8066950077066,-103.20365103363649
992235.06,446619.6201,34.7296465930941,-103.42260159666849
992235.06,446619.6201,34.7296465930941,-103.42260159666849
992235.06,446619.6201,34.7296465930941,-103.42260159666849
992235.06,446619.6201,34.7296465930941,-103.42260159666849
992235.06,446619.6201,34.7296465930941,-103.42260159666849
992235.06,446619.6201,34.7296465930941,-103.42260159666849
992235.06,446619.6201,34.7296465930941,-103.42260159666849
992235.06,446619.6201,34.7296465930941,-103.42260159666849
992235.06,446619.6201,34.7296465930941,-103.42260159666849
992235.06,446619.6201,34.7296465930941,-103.42260159666849
992235.06,446619.6201,34.7296465930941,-103.42260159666849
992235.06,446619.6201,34.7296465930941,-103.42260159666849
992235.06,446619.6201,34.7296465930941,-103.42260159666849
992235.06,446619.6201,34.7296465930941,-103.42260159666849
1037945.56,447126.3399,34.69849706019166,-102.92888949518458
1037945.56,447126.3399,34.69849706019166,-102.92888949518458
1019446.62,445909.6099,34.70232841168721,-103.12955614470835
1019446.62,445909.6099,34.70232841168721,-103.12955614470835
1019446.62,445909.6099,34.70232841168721,-103.12955614470835
1019446.62,445909.6099,34.70232841168721,-103.12955614470835
1019446.62,445909.6099,34.70232841168721,-103.12955614470835
1019446.62,445909.6099,34.70232841168721,-103.12955614470835
1019446.62,445909.6099,34.70232841168721,-103.12955614470835
1019446.62,445909.6099,34.70232841168721,-103.12955614470835
1019446.62,445909.6099,34.70232841168721,-103.12955614470835
1019446.62,445909.6099,34.70232841168721,-103.12955614470835
1019446.62,445909.6099,34.70232841168721,-103.12955614470835
1019446.62,445909.6099,34.70232841168721,-103.12955614470835
1019446.62,445909.6099,34.70232841168721,-103.12955614470835
1019446.62,445909.6099,34.70232841168721,-103.12955614470835
1019446.62,445909.6099,34.70232841168721,-103.12955614470835
1019446.62,445909.6099,34.70232841168721,-103.12955614470835
1019446.62,445909.6099,34.70232841168721,-103.12955614470835
1019446.62,445909.6099,34.70232841168721,-103.12955614470835
1019446.62,445909.6099,34.70232841168721,-103.12955614470835
1019446.62,445909.6099,34.70232841168721,-103.12955614470835
1019446.62,445909.6099,34.70232841168721,-103.12955614470835
1019446.62,445909.6099,34.70232841168721,-103.12955614470835
1019446.62,445909.6099,34.70232841168721,-103.12955614470835
1019446.62,445909.6099,34.70232841168721,-103.12955614470835
1019446.62,445909.6099,34.70232841168721,-103.12955614470835
1019446.62,445909.6099,34.70232841168721,-103.12955614470835
1019446.62,445909.6099,34.70232841168721,-103.12955614470835
1019446.62,445909.6099,34.70232841168721,-103.12955614470835
1019446.62,445909.6099,34.70232841168721,-103.12955614470835
1019446.62,445909.6099,34.70232841168721,-103.12955614470835
1019446.62,445909.6099,34.70232841168721,-103.12955614470835
1019446.62,445909.6099,34.70232841168721,-103.12955614470835
1019446.62,445909.6099,34.70232841168721,-103.12955614470835
1019446.62,445909.6099,34.70232841168721,-103.12955614470835
1019446.62,445909.6099,34.70232841168721,-103.12955614470835
1019446.62,445909.6099,34.70232841168721,-103.12955614470835
1019446.62,445909.6099,34.70232841168721,-103.12955614470835
1019446.62,445909.6099,34.70232841168721,-103.12955614470835
1019446.62,445909.6099,34.70232841168721,-103.12955614470835
1019446.62,445909.6099,34.70232841168721,-103.12955614470835
1019446.62,445909.6099,34.70232841168721,-103.12955614470835
1019446.62,445909.6099,34.70232841168721,-103.12955614470835
1019446.62,445909.6099,34.70232841168721,-103.12955614470835
1019446.62,445909.6099,34.70232841168721,-103.12955614470835
1019446.62,445909.6099,34.70232841168721,-103.12955614470835
1019446.62,445909.6099,34.70232841168721,-103.12955614470835
1019446.62,445909.6099,34.70232841168721,-103.12955614470835
1019446.62,445909.6099,34.70232841168721,-103.12955614470835
1019446.62,445909.6099,34.70232841168721,-103.12955614470835
1019446.62,445909.6099,34.70232841168721,-103.12955614470835
1019446.62,445909.6099,34.70232841168721,-103.12955614470835
995493.06,463911.31,34.88132242200575,-103.37140491726952
1000015.62,451175.31,34.76432438743621,-103.33435717398956
1000784.69,448934.7001,34.74376206206554,-103.32813396203407
983559.56,438838.5299,34.666799048119586,-103.52336908595734
1037902.87,451143.4902,34.73430035374659,-102.92544675424793
1037902.87,451143.4902,34.73430035374659,-102.92544675424793
